"Record ID","About Us","Annual Revenue","Campaign of last booking in meetings tool","City","Close Date","Company Domain Name","Company Keywords","Company name","Company owner","Country/Region","Country/Region Code","Create Date","Created by user ID","Date of last meeting booked in meetings tool","Days to Close","Description","Employee range","Facebook Company Page","Facebook Fans","First Contact Create Date","First Conversion","First Conversion Date","First Deal Created Date","First Touch Converting Campaign","Google Plus Page","Has been enriched","HubSpot Team","Ideal Customer Profile Tier","Industry","Industry group","Intent Signals active","Is Public","Last Activity Date","Last Booked Meeting Date","Last Contacted","Last Engagement Date","Last Logged Call Date","Last Logged Outgoing Email Date","Last Modified Date","Last Open Task Date","Last Touch Converting Campaign","Last Tracked Visit Time","Latest Traffic Source","Latest Traffic Source Data 1","Latest Traffic Source Data 2","Latest Traffic Source Timestamp","Lead Status","Lifecycle Stage","LinkedIn Bio","LinkedIn Company Page","Linkedin handle","Logo URL","Medium of last booking in meetings tool","Merged Company IDs","Next Activity Date","Number of Associated Contacts","Number of Associated Deals","Number of blockers","Number of child companies","Number of contacts with a buying role","Number of decision makers","Number of Employees","Number of Form Submissions","Number of open deals","Number of Pageviews","Number of Sessions","Number of times contacted","Original Traffic Source","Original Traffic Source Drill-Down 1","Original Traffic Source Drill-Down 2","Owner assigned date","Parent Company","Phone Number","Postal Code","Quick context","Recent Conversion","Recent Conversion Date","Recent Deal Amount","Recent Deal Close Date","Recent Intent Signals","Record source","Record source detail 1","Record source detail 2","Record source detail 3","Revenue range","Source of last booking in meetings tool","State/Region","State/Region Code","Street Address","Street Address 2","Target Account","Time First Seen","Time Last Seen","Time of First Session","Time of Last Session","Time Zone","Total Money Raised","Total open deal value","Total Revenue","Tracked Page Views (Last 30 Days)","Tracked Visitors (Last 30 Days)","Twitter Bio","Twitter Followers","Twitter Handle","Type","Updated by user ID","Web Technologies","Website URL","Year Founded","Additional Domains","Primary Company","Associated Partner Client","Ticket with Primary Company","Associated Deal plan","Child Company","Associated Deal","Quotes with Billing Company","Associated Call","Associated Contact","Associated Cart","Order with Billing Company","Associated Subscription","Partner Client with Primary Company","Associated Payment Link","Deal with Primary Company","Associated Customer success alert","Associated Quote","Associated Form submission","Billing Contact","Associated Conversation session","Associated Task","Associated Company","Parent Company","Associated Postal Mail","Cart with Primary Company","Associated Meeting","Associated Communication","Associated Note","Associated Email","Contact with Primary Company","Associated Invoice","Associated Sales recommendation","Associated Payment","Associated Credit memo","Associated Lead","Associated Order","Lead with Primary Company","Associated Ticket","Associated Survey response","Primary Company IDs","Associated Partner Client IDs","Ticket with Primary Company IDs","Associated Deal plan IDs","Child Company IDs","Associated Deal IDs","Quotes with Billing Company IDs","Associated Call IDs","Associated Contact IDs","Associated Cart IDs","Order with Billing Company IDs","Associated Subscription IDs","Partner Client with Primary Company IDs","Associated Payment Link IDs","Deal with Primary Company IDs","Associated Customer success alert IDs","Associated Quote IDs","Associated Form submission IDs","Billing Contact IDs","Associated Conversation session IDs","Associated Task IDs","Associated Company IDs","Parent Company IDs","Associated Postal Mail IDs","Cart with Primary Company IDs","Associated Meeting IDs","Associated Communication IDs","Associated Note IDs","Associated Email IDs","Contact with Primary Company IDs","Associated Invoice IDs","Associated Sales recommendation IDs","Associated Payment IDs","Associated Credit memo IDs","Associated Lead IDs","Associated Order IDs","Lead with Primary Company IDs","Associated Ticket IDs","Associated Survey response IDs"
"136379299535","","","","","","jmil.co.in","","","","","","2025-08-11 16:21","","","","","","","","2025-08-11 16:21","","","2025-09-13 11:35","","","","","","","","","","2025-01-09 10:31","","2024-12-31 16:41","","","2024-12-31 16:41","2025-09-13 21:44","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:21","","Opportunity","","","","","","","","1.0","1.0","0.0","0.0","0.0","0.0","","0.0","1.0","0.0","0.0","1.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:21","","","","","","","","","","","","","","","","jmil.co.in","","","","","","",""," - Frictec presentation","","","velayutham@jmil.co.in","","","","",""," - Frictec presentation","","","","","","","","","","","","","","Re: Compay profile presentation required;RE: Compay profile presentation required","velayutham@jmil.co.in","","","","","","","","","","","","","","","159771324101","","","203651287794","","","","","","159771324101","","","","","","","","","","","","","","175530576603;175780125398","203651287794","","","","","","","","",""
"136379299530","","","","","2025-09-13 21:03","mehtaschools.com","","","","","","2025-08-11 16:20","","","33.0","","","","","2025-08-11 16:20","","","2025-09-13 11:40","","","","","","","","","","2025-01-18 11:00","","","","","","2025-09-13 21:03","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:20","","Customer","","","","","","","","1.0","1.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","2025-09-13 17:21","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:20","","","","","","","","","","","","","","","","mehtaschools.com","","","","","","","","DMS","","","Manikandian (projects@mehtaschools.com)","","","","","","DMS","","","","","","","Mehta Hospital","","","","","","","DM SOF SOLAR PANEL RUSTING ISSUE - REG","Manikandian (projects@mehtaschools.com)","","","","","","","","","","","","","","","160081612492","","","203658121968","","","","","","160081612492","","","","","","","136364736209","","","","","","","175920997052","203658121968","","","","","","","","",""
"136379273948","","","","","","solverminds.com","","Solverminds Solutions & Technologies Pvt","","","","2025-08-11 16:19","","","","","","","","2025-08-11 16:19","","","2025-09-13 11:40","","","","","","","","","","2025-01-29 13:55","","","","","","2025-09-13 21:44","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:19","","Opportunity","","","","https://na1.hubspot-logos.com/e9d2ecdc-e050-44a6-b1c5-9ab083197fd8","","","","1.0","1.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:19","","","","","","","","","","","","","","","","solverminds.com","","","","","","","","Solverminds MD House Rework","","","dinesh.ayyadurai@solverminds.com","","","","","","Solverminds MD House Rework","","","","","","","","","","","","","","Re: Service Request #FIMER Case #CARE-02435226;Fwd: Service Request #FIMER Case #CARE-02435226","dinesh.ayyadurai@solverminds.com","","","","","","","","","","","","","","","159746283220","","","203709459158","","","","","","159746283220","","","","","","","","","","","","","","175781967582;175869507318","203709459158","","","","","","","","",""
"136379288312","","","","","","sumanthco.in","","","","","","2025-08-11 16:18","","","","","","","","2025-08-11 16:15","","","","","","","","","","","","","2025-02-21 15:48","","","","","","2025-08-11 16:35","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:23","","Lead","","","","","","","","6.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:15","","","","","","","","","","","","","","","","sumanthco.in","","","","","","","","","","","mep@sumanthco.in (mep@sumanthco.in);karthick@sumanthco.in (karthick@sumanthco.in);purchase Sumanth & Co (purchase@sumanthco.in);Sakthi Prakash Purchase (sakthiprakash@sumanthco.in);murali s (murali@sumanthco.in);raghunath@sumanthco.in (raghunath@sumanthco.in)","","","","","","","","","","","","","136375623364","","","","","","","Re: Shiroi Energy LLP / Solar Rooftop Systems / Sumanth & co;Re: Shiroi Energy LLP / Solar Rooftop Systems / Sumanth & co;Re: Shiroi Energy LLP / Solar Rooftop Systems / Sumanth & co;Re: Shiroi Energy LLP / Solar Rooftop Systems / 4 KWp / NBR 2 / SSBPL;Shiroi Energy LLP / Solar Rooftop Systems / 4 KWp / NBR 2 / SSBPL;Shiroi Energy LLP / Solar Rooftop Systems / Sumanth & co;Re: Shiroi Energy LLP / Solar Rooftop Systems / 4 KWp / NBR 2 / SSBPL;Re: Shiroi Energy LLP / Solar Rooftop Systems / Sumanth & co;Re: Shiroi Energy LLP / Solar Rooftop Systems / 4 KWp / NBR 2 / SSBPL;Work order for NBR -2 - SSBPL WO -093","mep@sumanthco.in (mep@sumanthco.in);karthick@sumanthco.in (karthick@sumanthco.in);purchase Sumanth & Co (purchase@sumanthco.in);Sakthi Prakash Purchase (sakthiprakash@sumanthco.in);murali s (murali@sumanthco.in);raghunath@sumanthco.in (raghunath@sumanthco.in)","","","","","","","","","","","","","","","","","","203620381382;203655677637;203656083155;203668715245;203668715246;203688449764","","","","","","","","","","","","","136375623364","","","","","","","175200932559;175761684160;175761684172;175761688263;175772743383;175774657269;175774661355;175780120264;175869507277;175873118950","203620381382;203655677637;203656083155;203668715245;203668715246;203688449764","","","","","","","","",""
"136379267829","","","","","","vvvprojects.net","","","","","","2025-08-11 16:18","","","","","","","","2025-08-11 16:12","","","2025-09-13 11:35","","","","","","","","","","2025-03-26 13:16","","","","","","2025-09-14 08:10","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:12","","Opportunity","","","","","","","","2.0","1.0","0.0","0.0","0.0","0.0","","0.0","1.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:12","","","","","","","","","","","","","","","","vvvprojects.net","","","","","","","","VVV Projects & Systems (P) Ltd","","","SARAVANA SD (sds@vvvprojects.net);sathiamurthi G (sathiamurthi@vvvprojects.net)","","","","","","VVV Projects & Systems (P) Ltd","","","","","","","","","","","","","","Solar power requirement for our RO Plant - Our telecon on 15.3.2025;Re: Solar power requirement for our RO Plant - Our telecon on 15.3.2025","SARAVANA SD (sds@vvvprojects.net);sathiamurthi G (sathiamurthi@vvvprojects.net)","","","","","","","","","","","","","","","159746281161","","","203653246710;203654271722","","","","","","159746281161","","","","","","","","","","","","","","175772736205;175774654157","203653246710;203654271722","","","","","","","","",""
"136379284167","","","","","","gkshetty.com","","","","","","2025-08-11 16:18","","","","","","","","2025-08-11 16:15","","","2025-09-13 11:35","","","","","","","","","","2025-02-27 17:57","","","","","","2025-09-13 21:06","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:15","","Customer","","","","https://na1.hubspot-logos.com/85079a7c-b8cf-42a4-bae7-601f8fac9e4f","","","","1.0","4.0","0.0","0.0","0.0","0.0","","0.0","1.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","2025-09-13 17:10","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:15","","","","","","","","","","","","","","","","gkshetty.com","","","","","","","","GK Shetty - Commercial Building;GK Shetty Azpire /30*2 kWp;Gk Shetty-TULIVE BELLEVUE;GK SHEETY 20 KW for SSPDL","","","Gurunarayan.TP Gkshetty (gurunarayan.tp@gkshetty.com)","","","","","","GK Shetty - Commercial Building;GK Shetty Azpire /30*2 kWp;Gk Shetty-TULIVE BELLEVUE;GK SHEETY 20 KW for SSPDL","","","","","","","","","","","","","","Solar proposal - Tulive Azpire;Re: Solar proposal - Tulive Azpire;Re: Solar Earthing panel to panel not done - Bellevue (CIEG Major point)","Gurunarayan.TP Gkshetty (gurunarayan.tp@gkshetty.com)","","","","","","","","","","","","","","","159861432014;160097799907;160169657030;160194839241","","","203696521953","","","","","","159861432014;160097799907;160169657030;160194839241","","","","","","","","","","","","","","175774658275;175869502142;175873114855","203696521953","","","","","","","","",""
"136425173745","","","","","","enexio.com","","ENEXIO","","","","2025-08-11 16:18","","","","","","","","2025-08-11 16:12","","","","","","","","","","","","","2025-03-21 12:01","","","","","","2025-08-11 16:24","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:12","","Lead","","","","https://na1.hubspot-logos.com/25e81cd0-5e3b-4664-8eea-6a860279e2c9","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:12","","","","","","","","","","","","","","","","enexio.com","","","","","","","","","","","ChennaiFillFactory (chennaifillfactory@enexio.com)","","","","","","","","","","","","","","","","","","","","Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;RE: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy - APFC - Low PF Surcharge;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy - APFC - Low PF Surcharge;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;RE: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy - APFC - Low PF Surcharge ;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;RE: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;RE: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy;Re: SOLAR - EPCS-Fill Factory-Rooftop Solar PV System-95.66 KWP-Turnkey Project-Shiroi Energy","ChennaiFillFactory (chennaifillfactory@enexio.com)","","","","","","","","","","","","","","","","","","203702018755","","","","","","","","","","","","","","","","","","","","175200930521;175200936643;175530568402;175530572516;175772798701;175772880616;175774660310;175781961456;175781965513;175867702005;175873114812;175873115864;175873118908;175876766400;175876773563;175917331150;175917331193;175917403842","203702018755","","","","","","","","",""
"136379264722","","","","","","gvggroup.in","","GVG GROUP OF COMPANIES","","","","2025-08-11 16:17","","","","","","","","2025-08-11 16:14","","","2025-09-13 11:40","","","","","","","","","","2025-03-08 14:40","","","","","","2025-09-13 21:07","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:14","","Opportunity","","","","https://na1.hubspot-logos.com/782f34b2-780e-4106-bf4f-bcc2ba085386","","","","1.0","1.0","0.0","0.0","0.0","0.0","","0.0","1.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:14","","","","","","","","","","","","","","","","gvggroup.in","","","","","","","","SVA Phase III","","","DURAISAMY (gvgelectrical@gvggroup.in)","","","","","","SVA Phase III","","","","","","","","","","","","",""," Re: Primary Observations from Today’s Inverter inspection at SVA industries;Fwd: Primary Observations from Today’s Inverter inspection at SVA industries;Re: Primary Observations from Today’s Inverter inspection at SVA industries","DURAISAMY (gvgelectrical@gvggroup.in)","","","","","","","","","","","","","","","160162472637","","","203649124060","","","","","","160162472637","","","","","","","","","","","","","","175867703001;175869505271;175876765376","203649124060","","","","","","","","",""
"136427010775","","","","","2025-09-14 08:19","ndram.com","","","","","","2025-08-11 16:17","","","33.0","","","","","2025-08-11 16:15","","","2025-09-13 11:35","","","","","","","","","","2025-02-24 16:01","","","","","","2025-09-14 08:19","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:15","","Customer","","","","","","","","7.0","1.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","2025-09-13 17:52","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:15","","","","","","","","","","","","","","","","ndram.com","","","","","","","","NDR INVIT","","","Project HO (project.ho@ndram.com);Rgsankar Shankar (rg.shankar@ndram.com);Sabari M (sabari.m@ndram.com);Sundar Rajan (srj@ndram.com);Mani S (mani.s@ndram.com);Nemchander M (nemchander.m@ndram.com);Siva Subramanian (siva.subramanian@ndram.com)","","","","","","NDR INVIT","","","","","","","","","","","","","","PO and WO Copy for Solar supply and installation work @ Logon T nagar project ","Project HO (project.ho@ndram.com);Rgsankar Shankar (rg.shankar@ndram.com);Sabari M (sabari.m@ndram.com);Sundar Rajan (srj@ndram.com);Mani S (mani.s@ndram.com);Nemchander M (nemchander.m@ndram.com);Siva Subramanian (siva.subramanian@ndram.com)","","","","","","","","","","","","","","","159746281165","","","203649211087;203656571613;203656571617;203657836241;203702219504;203703568097;203706779334","","","","","","159746281165","","","","","","","","","","","","","","175772877520","203649211087;203656571613;203656571617;203657836241;203702219504;203703568097;203706779334","","","","","","","","",""
"136375623364","","","","","","sreshtadevelopers.in","","","","","","2025-08-11 16:17","","","","","","","","2025-08-11 16:15","","","","","","","","","","","","","2025-02-21 15:48","","","","","","2025-08-11 16:18","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:16","","Lead","","","","","","","","3.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:15","","","","","","","","","","","","","","","","sreshtadevelopers.in","","","","","","","","","","","Amudhavan S (ab1@sreshtadevelopers.in);Raghunath VK (rv1@sreshtadevelopers.in);Muthukrishnan R (mr2@sreshtadevelopers.in)","","","","","","","","","","","","","136379288312","","","","","","","Re: Shiroi Energy LLP / Solar Rooftop Systems / Sumanth & co;Re: Shiroi Energy LLP / Solar Rooftop Systems / Sumanth & co","Amudhavan S (ab1@sreshtadevelopers.in);Raghunath VK (rv1@sreshtadevelopers.in);Muthukrishnan R (mr2@sreshtadevelopers.in)","","","","","","","","","","","","","","","","","","203656579799;203707851487;203707851488","","","","","","","","","","","","","136379288312","","","","","","","175200932559;175761684160","203656579799;203707851487;203707851488","","","","","","","","",""
"136377443035","","","","","2025-09-13 21:24","vgkbuilders.com","","VGK Builders","","","","2025-08-11 16:16","","","33.0","","","","","2025-08-11 16:13","","","2025-09-08 16:38","","","","","","Real Estate","","","","2025-12-11 08:00","","","","","","2025-12-11 08:01","2025-12-11 08:00","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:13","","Opportunity","","","","https://na1.hubspot-logos.com/d34d8bb9-e20a-43a7-a5f2-59aa7a7ff0c2","","","","2.0","5.0","0.0","0.0","0.0","0.0","","0.0","2.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","2025-09-13 17:36","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:13","","","","","","","","","","","","","","Vivek Sridhar","","vgkbuilders.com","","","","","","","","VGK;VGK builders MD house;VGK Builders Saiharthik Tambaram;VGK Unity Kingdom;VGK Builders - Vengaivasal Summer Garden","","","PravinKuamr- VGK Purchase (purchase@vgkbuilders.com);SUMMER GARDEN VGK (summergarden@vgkbuilders.com)","","","","","","VGK;VGK builders MD house;VGK Builders Saiharthik Tambaram;VGK Unity Kingdom;VGK Builders - Vengaivasal Summer Garden","","","","","","to follow meeting ","","","","","","","","Shiroi Energy LLP / Solar Rooftop Systems / 10 KWp / VGK Unity Kingdom;Re: Shiroi Energy LLP / Solar Rooftop Systems / 10 KWp / VGK Unity Kingdom;Re: Shiroi Energy LLP / Solar Roof top Systems / On grid / 2*10 KWp / VGK Summer Garden / Vengaivasal;Shiroi Energy LLP / Solar Roof top Systems / On grid / 2*10 KWp / VGK Summer Garden / Vengaivasal","PravinKuamr- VGK Purchase (purchase@vgkbuilders.com);SUMMER GARDEN VGK (summergarden@vgkbuilders.com)","","","","","","","","","","","","","","","157294602990;157294656229;160097799909;160097799911;160492280569","","","203650873079;203688318707","","","","","","157294602990;157294656229;160097799909;160097799911;160492280569","","","","","","272218364625","","","","","","","","175761690349;175772745426;175780118216;175917398746","203650873079;203688318707","","","","","","","","",""
"135748127461","","","","","","promagrealtors.com","","","","","","2025-08-11 16:15","","","","","","","","2025-08-11 16:10","","","","","","","","","","","","","2025-04-12 11:49","","","","","","2025-08-11 16:20","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:10","","Lead","","","","https://na1.hubspot-logos.com/6131de56-36a5-4e78-adec-e6657c6a8a91","","","","1.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:10","","","","","","","","","","","","","","","","promagrealtors.com","","","","","","","","","","","Shiva J (shiva@promagrealtors.com)","","","","","","","","","","","","","136296069859","","","","","","","Re: Reg - Details required for Trivandrum Projects;Re: Hello Sir;Hello Sir;Shiroi Energy LLP - Solar Rooftop Systems -Promag Foundations-10 KWp - Kalakshetra Site;Re: Hello Sir","Shiva J (shiva@promagrealtors.com)","","","","","","","","","","","","","","","","","","203691039445","","","","","","","","","","","","","136296069859","","","","","","","175772873465;175915530996;175915531967;175915539151;175917396668","203691039445","","","","","","","","",""
"136425162467","","","","","","arkindls.com","","Arkind LS Private Limited","","","","2025-08-11 16:15","","","","","","","","2025-08-11 16:09","","","","","","","","","Management Consulting","","","","2025-04-26 15:08","","","","","","2025-09-13 21:32","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:23","","Lead","","","","https://na1.hubspot-logos.com/f7928eac-fae9-47ab-a3b3-b9868420feca","","","","6.0","","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:09","","","","","","","","","","","","","","Vivek Sridhar","","arkindls.com","","","","","","","","","","","Srinivasan Anandan (srinivasan.a@arkindls.com);sivanathan.k@arkindls.com (sivanathan.k@arkindls.com);sidhardha.kumar@arkindls.com (sidhardha.kumar@arkindls.com);joseph.vijay@arkindls.com (joseph.vijay@arkindls.com);Venkata Subbaiah (venkata.subbaiah@arkindls.com);Debapriya Roy (debapriya.roy@arkindls.com)","","","","","","","","","","","","","","","","","","","","Re: Newry_Adora_Solar System_RFP;Re: Shiroi Energy LLP - Solar Rooftop Systems - 9.9 kWp - Newry Astor - Parthipattu Block A&B;Re: Shiroi Energy LLP - Solar Rooftop Systems - 9.9 kWp - Newry Astor - Parthipattu Block A&B;Re: Solar Panel PO and Work Order copy -Newry Astor;Re: Newry_Astor_Solar System- Final Negotiation Meeting;Re: Newry_Astor_Solar System- Final Negotiation Meeting;Newry_Astor_Solar System- Final Negotiation Meeting;Re: Newry_Astor_Solar System- Final Negotiation Meeting;Re: Shiroi Energy LLP - Solar Rooftop Systems - 9.9 kWp - Newry Astor - Parthipattu Block A&B","Srinivasan Anandan (srinivasan.a@arkindls.com);sivanathan.k@arkindls.com (sivanathan.k@arkindls.com);sidhardha.kumar@arkindls.com (sidhardha.kumar@arkindls.com);joseph.vijay@arkindls.com (joseph.vijay@arkindls.com);Venkata Subbaiah (venkata.subbaiah@arkindls.com);Debapriya Roy (debapriya.roy@arkindls.com)","","","","","","","","","","","","","","","","","","203650600662;203653195450;203654227702;203655804619;203696143047;203712869113","","","","","","","","","","","","","","","","","","","","175772740328;175774653159;175780116193;175873105647;175873118957;175878621915;175878623955;175915465435;175915532002","203650600662;203653195450;203654227702;203655804619;203696143047;203712869113","","","","","","","","",""
"136426959557","","","","","","newry.co.in","","Newry Properties","","","","2025-08-11 16:15","","","","","","","","2025-08-11 16:09","","","2025-09-08 16:38","","","","","","Real Estate","","","","2025-04-26 15:08","","","","","","2025-11-22 10:20","","","","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","2025-08-11 16:23","","Customer","","","","https://na1.hubspot-logos.com/2925bf46-9564-4155-bbb7-4361593bce7c","","","","9.0","2.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","Offline Sources","EMAIL_INTEGRATION","OnboardingDataSync","","","","","","","","","2025-11-20 15:41","","CRM Setting","""Create and associate companies with contacts"" setting","","","","","","","","","","2025-08-11 16:09","","","","","","","","","","","","","","Vivek Sridhar","","newry.co.in","","","","","","","","Newry Properties Adora;Newry Astor","","","Sakthi (astor@newry.co.in);Mahendiran S (mahendiran.s@newry.co.in);Aravinthan (purchase.exec@newry.co.in);dm.qs@newry.co.in (dm.qs@newry.co.in);Saleem (qs@newry.co.in);Gopal (purchase@newry.co.in);Jaya Ann Thomas (planning@newry.co.in);mep.design@newry.co.in (mep.design@newry.co.in);Kalairasan (spm.qcp@newry.co.in)","","","","","","Newry Properties Adora;Newry Astor","","","","","","","","","","","","","","Re: Newry_Adora_Solar System_RFP;Shiroi Energy LLP - Solar Rooftop Systems - 9.9 kWp - Newry Astor - Parthipattu Block A&B;Re: Shiroi Energy LLP - Solar Rooftop Systems - 9.9 kWp - Newry Astor - Parthipattu Block A&B;Re: Shiroi Energy LLP - Solar Rooftop Systems - 9.9 kWp - Newry Astor - Parthipattu Block A&B;Re: Solar Panel PO and Work Order copy -Newry Astor;Re: Newry_Astor_Solar System- Final Negotiation Meeting;Re: Newry_Astor_Solar System- Final Negotiation Meeting;Newry_Astor_Solar System- Final Negotiation Meeting;Re: Newry_Astor_Solar System- Final Negotiation Meeting;Re: Shiroi Energy LLP - Solar Rooftop Systems - 9.9 kWp - Newry Astor - Parthipattu Block A&B","Sakthi (astor@newry.co.in);Mahendiran S (mahendiran.s@newry.co.in);Aravinthan (purchase.exec@newry.co.in);dm.qs@newry.co.in (dm.qs@newry.co.in);Saleem (qs@newry.co.in);Gopal (purchase@newry.co.in);Jaya Ann Thomas (planning@newry.co.in);mep.design@newry.co.in (mep.design@newry.co.in);Kalairasan (spm.qcp@newry.co.in)","","","","","","","","","","","","","","","157296774887;160241052405","","","203650597598;203653055225;203653057236;203667496677;203691001578;203691079355;203704987328;203708249792;203710750455","","","","","","157296774887;160241052405","","","","","","","","","","","","","","175772740328;175772874459;175774653159;175780116193;175873105647;175873118957;175878621915;175878623955;175915465435;175915532002","203650597598;203653055225;203653057236;203667496677;203691001578;203691079355;203704987328;203708249792;203710750455","","","","","","","","",""
